	type	p_corr	r_sim	seq_iden
1263	paralog	0.9929937536095818	0.87244751975934	0.930841121495327
1264	paralog	1.0	1.0	0.930841121495327
1265	paralog	1.0	1.0	0.5820433436532507
1266	paralog	0.9694546647150435	0.9044869718780766	0.5820433436532507
1267	paralog	0.9916452415535941	0.8600655367337126	0.5820433436532507
1268	paralog	0.9694546647150435	0.9044869718780766	0.5820433436532507
1269	paralog	1.0	1.0	0.5820433436532507
1270	paralog	0.9929937536095818	0.87244751975934	0.5820433436532507
1271	paralog	0.9916452415535941	0.8600655367337126	0.5820433436532507
1272	paralog	0.9929937536095818	0.87244751975934	0.5820433436532507
1273	paralog	1.0	1.0	0.5820433436532507
1274	paralog	1.0	1.0	0.5482673267326733
1275	paralog	0.9694546647150435	0.9044869718780766	0.5482673267326733
1276	paralog	0.9916452415535941	0.8600655367337126	0.5482673267326733
1277	paralog	0.9694546647150435	0.9044869718780766	0.5482673267326733
1278	paralog	1.0	1.0	0.5482673267326733
1279	paralog	0.9929937536095818	0.87244751975934	0.5482673267326733
1280	paralog	0.9916452415535941	0.8600655367337126	0.5482673267326733
1281	paralog	0.9929937536095818	0.87244751975934	0.5482673267326733
1282	paralog	1.0	1.0	0.5482673267326733
1283	paralog	1.0	1.0	0.930841121495327
1284	paralog	0.9694546647150435	0.9044869718780766	0.930841121495327
1285	paralog	0.9916452415535941	0.8600655367337126	0.930841121495327
1286	paralog	0.9694546647150435	0.9044869718780766	0.930841121495327
1287	paralog	1.0	1.0	0.930841121495327
1288	paralog	0.9929937536095818	0.87244751975934	0.930841121495327
1289	paralog	0.9916452415535941	0.8600655367337126	0.930841121495327
1290	paralog	0.9929937536095818	0.87244751975934	0.930841121495327
1291	paralog	1.0	1.0	0.930841121495327
1292	paralog	1.0	1.0	0.5758513931888545
1293	paralog	0.9694546647150435	0.9044869718780766	0.5758513931888545
1294	paralog	0.9916452415535941	0.8600655367337126	0.5758513931888545
1295	paralog	0.9694546647150435	0.9044869718780766	0.5758513931888545
1296	paralog	1.0	1.0	0.5758513931888545
1297	paralog	0.9929937536095818	0.87244751975934	0.5758513931888545
1298	paralog	0.9916452415535941	0.8600655367337126	0.5758513931888545
1299	paralog	0.9929937536095818	0.87244751975934	0.5758513931888545
1300	paralog	1.0	1.0	0.5758513931888545
1301	paralog	1.0	1.0	0.8224009900990099
1302	paralog	0.9694546647150435	0.9044869718780766	0.8224009900990099
1303	paralog	0.9916452415535941	0.8600655367337126	0.8224009900990099
1304	paralog	0.9694546647150435	0.9044869718780766	0.8224009900990099
1305	paralog	1.0	1.0	0.8224009900990099
1306	paralog	0.9929937536095818	0.87244751975934	0.8224009900990099
1307	paralog	0.9916452415535941	0.8600655367337126	0.8224009900990099
1308	paralog	0.9929937536095818	0.87244751975934	0.8224009900990099
1309	paralog	1.0	1.0	0.8224009900990099
1310	paralog	1.0	1.0	0.5820433436532507
1311	paralog	0.9694546647150435	0.9044869718780766	0.5820433436532507
1312	paralog	0.9916452415535941	0.8600655367337126	0.5820433436532507
1313	paralog	0.9694546647150435	0.9044869718780766	0.5820433436532507
1314	paralog	1.0	1.0	0.5820433436532507
1315	paralog	0.9929937536095818	0.87244751975934	0.5820433436532507
1316	paralog	0.9916452415535941	0.8600655367337126	0.5820433436532507
1317	paralog	0.9929937536095818	0.87244751975934	0.5820433436532507
1318	paralog	1.0	1.0	0.5820433436532507
1319	paralog	1.0	1.0	0.5758513931888545
1320	paralog	0.9694546647150435	0.9044869718780766	0.5758513931888545
1321	paralog	0.9916452415535941	0.8600655367337126	0.5758513931888545
1322	paralog	0.9694546647150435	0.9044869718780766	0.5758513931888545
1323	paralog	1.0	1.0	0.5758513931888545
1324	paralog	0.9929937536095818	0.87244751975934	0.5758513931888545
1325	paralog	0.9916452415535941	0.8600655367337126	0.5758513931888545
1326	paralog	0.9929937536095818	0.87244751975934	0.5758513931888545
1327	paralog	1.0	1.0	0.5758513931888545
1328	paralog	1.0	1.0	0.9396654719235364
1329	paralog	1.0	1.0	1.0
1330	paralog	1.0	1.0	1.0
1331	paralog	0.9999999999999999	1.0	0.4640400250156348
1332	paralog	0.9808164370750493	0.4584419888358413	0.4640400250156348
1333	paralog	0.9808164370750493	0.4584419888358413	0.4640400250156348
1334	paralog	1.0	1.0	0.4640400250156348
1335	paralog	0.9999999999999999	1.0	0.43902439024390244
1336	paralog	0.9808164370750493	0.4584419888358413	0.43902439024390244
1337	paralog	0.9808164370750493	0.4584419888358413	0.43902439024390244
1338	paralog	1.0	1.0	0.43902439024390244
1339	paralog	0.9999999999999999	1.0	0.4133833646028768
1340	paralog	0.9808164370750493	0.4584419888358413	0.4133833646028768
1341	paralog	0.9934952239253925	0.6945612107568935	0.4133833646028768
1342	paralog	0.9856658598550593	0.6985301859129074	0.4133833646028768
1345	paralog	0.9999999999999999	1.0	1.0
1346	paralog	0.9999999999999999	1.0	1.0
1347	paralog	1.0	1.0	1.0
1348	paralog	1.0	1.0	1.0
1349	paralog	1.0	1.0	0.4387755102040816
1350	paralog	-0.1137918252166062	0.670729529539849	0.4387755102040816
1351	paralog	-0.4928641502962941	0.4652113863722446	0.4387755102040816
1352	paralog	-0.1137918252166062	0.670729529539849	0.4387755102040816
1353	paralog	1.0	1.0	0.4387755102040816
1354	paralog	-0.2401447838504493	0.2899678940806625	0.4387755102040816
1355	paralog	-0.4928641502962941	0.4652113863722446	0.4387755102040816
1356	paralog	-0.2401447838504493	0.2899678940806625	0.4387755102040816
1357	paralog	0.9999999999999998	1.0	0.4387755102040816
1358	paralog	-0.4725682391291439	0.21975047577064455	0.4387755102040816
1359	paralog	0.08265811757632836	0.2072215685926867	0.4387755102040816
1360	paralog	0.5495022908126295	0.33203160580410895	0.4387755102040816
1361	paralog	-0.7199828938125693	0.5938934275641312	0.4387755102040816
1362	paralog	0.2754224136674351	0.4999868830486085	0.4387755102040816
1363	paralog	0.37355715590080985	0.3891606805102885	0.4387755102040816
1364	paralog	1.0	1.0	0.43290322580645163
1365	paralog	-0.1137918252166062	0.670729529539849	0.43290322580645163
1366	paralog	-0.4928641502962941	0.4652113863722446	0.43290322580645163
1367	paralog	-0.1137918252166062	0.670729529539849	0.43290322580645163
1368	paralog	1.0	1.0	0.43290322580645163
1369	paralog	-0.2401447838504493	0.2899678940806625	0.43290322580645163
1370	paralog	-0.4928641502962941	0.4652113863722446	0.43290322580645163
1371	paralog	-0.2401447838504493	0.2899678940806625	0.43290322580645163
1372	paralog	0.9999999999999998	1.0	0.43290322580645163
1373	paralog	-0.4725682391291439	0.21975047577064455	0.43290322580645163
1374	paralog	0.08265811757632836	0.2072215685926867	0.43290322580645163
1375	paralog	0.5495022908126295	0.33203160580410895	0.43290322580645163
1376	paralog	-0.7199828938125693	0.5938934275641312	0.43290322580645163
1377	paralog	0.2754224136674351	0.4999868830486085	0.43290322580645163
1378	paralog	0.37355715590080985	0.3891606805102885	0.43290322580645163
1385	paralog	1.0	1.0	1.0
1386	paralog	0.5374390835137134	0.979439582282302	1.0
1387	paralog	0.5374390835137134	0.979439582282302	1.0
1388	paralog	1.0	1.0	1.0
1389	paralog	0.9999999999999998	1.0	1.0
1390	paralog	1.0	1.0	1.0
1391	paralog	0.5374390835137134	0.979439582282302	1.0
1392	paralog	0.5374390835137134	0.979439582282302	1.0
1393	paralog	1.0	1.0	1.0
1394	paralog	1.0	1.0	0.9107981220657277
1395	paralog	0.9999999999999999	1.0	0.835236541598695
1396	paralog	0.9999999999999999	1.0	0.835236541598695
1397	paralog	1.0	1.0	0.7574102964118564
1398	paralog	-0.5645045628236706	0.15650875960418065	0.7574102964118564
1399	paralog	-0.5645045628236706	0.15650875960418065	0.7574102964118564
1400	paralog	1.0	1.0	0.7574102964118564
1401	paralog	1.0	1.0	0.7574102964118564
1402	paralog	-0.5645045628236706	0.15650875960418065	0.7574102964118564
1403	paralog	-0.5645045628236706	0.15650875960418065	0.7574102964118564
1404	paralog	1.0	1.0	0.7574102964118564
1405	paralog	0.5639830753692165	0.6994036253984484	0.450936329588015
1407	paralog	1.0	1.0	0.6480891719745223
1408	paralog	1.0	1.0	0.5812101910828026
1409	paralog	1.0	1.0	0.6480891719745223
1410	paralog	1.0	1.0	0.648910411622276
1411	paralog	1.0	1.0	0.5812101910828026
1412	paralog	1.0	1.0	0.648910411622276
1413	paralog	1.0	1.0	0.4222511385816526
1414	paralog	1.0	1.0	0.5676691729323309
1415	paralog	1.0	1.0	0.995334370139969
1416	paralog	0.18294874223289337	0.5892403359579407	0.995334370139969
1417	paralog	0.18294874223289337	0.5892403359579407	0.995334370139969
1418	paralog	0.9999999999999997	1.0	0.995334370139969
1419	paralog	1.0	1.0	0.9626749611197511
1420	paralog	0.18294874223289337	0.5892403359579407	0.9626749611197511
1421	paralog	0.18294874223289337	0.5892403359579407	0.9626749611197511
1422	paralog	0.9999999999999997	1.0	0.9626749611197511
1423	paralog	1.0	1.0	0.8809891808346213
1424	paralog	0.18294874223289337	0.5892403359579407	0.8809891808346213
1425	paralog	0.18294874223289337	0.5892403359579407	0.8809891808346213
1426	paralog	0.9999999999999997	1.0	0.8809891808346213
1427	paralog	0.9919102561273141	0.8666466379529216	0.9967105263157895
1429	paralog	0.9919102561273141	0.8666466379529216	0.9967105263157895
1431	paralog	1.0	1.0	0.6543438077634011
1432	paralog	0.9999999999999998	1.0	1.0
1433	paralog	1.0	1.0	1.0
1434	paralog	0.9999999999999998	1.0	1.0
1435	paralog	1.0	1.0	1.0
1436	paralog	1.0	1.0	0.6543438077634011
1437	paralog	0.9999999999999999	1.0	0.78060413354531
1438	paralog	0.9999999999999999	1.0	0.78060413354531
1439	paralog	0.9999999999999998	1.0	1.0
1440	paralog	-0.006877818245287742	0.7477933604565213	1.0
1441	paralog	-0.006877818245287742	0.7477933604565213	1.0
1442	paralog	1.0	1.0	1.0
1443	paralog	0.9999999999999998	1.0	1.0
1444	paralog	-0.006877818245287742	0.7477933604565213	1.0
1445	paralog	-0.006877818245287742	0.7477933604565213	1.0
1446	paralog	1.0	1.0	1.0
1447	paralog	0.9999999999999998	1.0	1.0
1448	paralog	-0.006877818245287742	0.7477933604565213	1.0
1449	paralog	-0.006877818245287742	0.7477933604565213	1.0
1450	paralog	1.0	1.0	1.0
1451	paralog	0.9999999999999998	1.0	1.0
1452	paralog	-0.006877818245287742	0.7477933604565213	1.0
1453	paralog	-0.006877818245287742	0.7477933604565213	1.0
1454	paralog	1.0	1.0	1.0
1455	paralog	0.9999999999999998	1.0	1.0
1456	paralog	-0.006877818245287742	0.7477933604565213	1.0
1457	paralog	-0.006877818245287742	0.7477933604565213	1.0
1458	paralog	1.0	1.0	1.0
1459	paralog	0.9999999999999998	1.0	1.0
1460	paralog	-0.006877818245287742	0.7477933604565213	1.0
1461	paralog	-0.006877818245287742	0.7477933604565213	1.0
1462	paralog	1.0	1.0	1.0
1463	paralog	0.9999999999999998	1.0	1.0
1464	paralog	-0.006877818245287742	0.7477933604565213	1.0
1465	paralog	-0.006877818245287742	0.7477933604565213	1.0
1466	paralog	1.0	1.0	1.0
1467	paralog	0.9999999999999998	1.0	1.0
1468	paralog	-0.006877818245287742	0.7477933604565213	1.0
1469	paralog	-0.006877818245287742	0.7477933604565213	1.0
1470	paralog	1.0	1.0	1.0
1471	paralog	0.9999999999999998	1.0	1.0
1472	paralog	-0.006877818245287742	0.7477933604565213	1.0
1473	paralog	-0.006877818245287742	0.7477933604565213	1.0
1474	paralog	1.0	1.0	1.0
1475	paralog	1.0	1.0	0.5224719101123596
1476	paralog	0.6822107603703952	0.7522498587820907	0.5224719101123596
1477	paralog	0.6822107603703952	0.7522498587820907	0.5224719101123596
1478	paralog	1.0	1.0	0.5224719101123596
1479	paralog	1.0	1.0	0.4579172610556348
1480	paralog	0.3323134948118331	0.9165797324837363	0.4579172610556348
1481	paralog	0.3323134948118331	0.9165797324837363	0.4579172610556348
1482	paralog	1.0	1.0	0.4579172610556348
1483	paralog	1.0	1.0	0.759469696969697
1484	paralog	0.9999999999999999	1.0	0.6423841059602649
1485	paralog	0.4494508447643645	0.9094979109520706	0.6423841059602649
1486	paralog	0.6514369113369669	0.894743753565253	0.6423841059602649
1487	paralog	0.8227587284410395	0.9773042034861751	0.6423841059602649
1488	paralog	0.7498577555402103	0.93848712739677	0.6423841059602649
1489	paralog	0.4494508447643645	0.9094979109520706	0.6423841059602649
1490	paralog	1.0	1.0	0.6423841059602649
1491	paralog	0.6057661621955528	0.9575618238199775	0.6423841059602649
1492	paralog	0.7961868961477987	0.9074009874873764	0.6423841059602649
1493	paralog	0.8463507710943717	0.8776240872004915	0.6423841059602649
1494	paralog	0.6514369113369669	0.894743753565253	0.6423841059602649
1495	paralog	0.6057661621955528	0.9575618238199775	0.6423841059602649
1496	paralog	0.9999999999999997	1.0	0.6423841059602649
1497	paralog	0.6199700005590297	0.8811234017185663	0.6423841059602649
1498	paralog	0.6021721179809487	0.8408923993539957	0.6423841059602649
1499	paralog	0.8227587284410395	0.9773042034861751	0.6423841059602649
1500	paralog	0.7961868961477987	0.9074009874873764	0.6423841059602649
1501	paralog	0.6199700005590297	0.8811234017185663	0.6423841059602649
1502	paralog	1.0	1.0	0.6423841059602649
1503	paralog	0.9903501420976533	0.9597689976354294	0.6423841059602649
1504	paralog	0.7498577555402103	0.93848712739677	0.6423841059602649
1505	paralog	0.8463507710943717	0.8776240872004915	0.6423841059602649
1506	paralog	0.6021721179809487	0.8408923993539957	0.6423841059602649
1507	paralog	0.9903501420976533	0.9597689976354294	0.6423841059602649
1508	paralog	0.9999999999999998	1.0	0.6423841059602649
1509	paralog	0.9999999999999999	1.0	0.6332320162107397
1510	paralog	0.4494508447643645	0.9094979109520706	0.6332320162107397
1511	paralog	0.6514369113369669	0.894743753565253	0.6332320162107397
1512	paralog	0.8227587284410395	0.9773042034861751	0.6332320162107397
1513	paralog	0.7498577555402103	0.93848712739677	0.6332320162107397
1514	paralog	0.4494508447643645	0.9094979109520706	0.6332320162107397
1515	paralog	1.0	1.0	0.6332320162107397
1516	paralog	0.6057661621955528	0.9575618238199775	0.6332320162107397
1517	paralog	0.7961868961477987	0.9074009874873764	0.6332320162107397
1518	paralog	0.8463507710943717	0.8776240872004915	0.6332320162107397
1519	paralog	0.6514369113369669	0.894743753565253	0.6332320162107397
1520	paralog	0.6057661621955528	0.9575618238199775	0.6332320162107397
1521	paralog	0.9999999999999997	1.0	0.6332320162107397
1522	paralog	0.6199700005590297	0.8811234017185663	0.6332320162107397
1523	paralog	0.6021721179809487	0.8408923993539957	0.6332320162107397
1524	paralog	0.8227587284410395	0.9773042034861751	0.6332320162107397
1525	paralog	0.7961868961477987	0.9074009874873764	0.6332320162107397
1526	paralog	0.6199700005590297	0.8811234017185663	0.6332320162107397
1527	paralog	1.0	1.0	0.6332320162107397
1528	paralog	0.9903501420976533	0.9597689976354294	0.6332320162107397
1529	paralog	0.7498577555402103	0.93848712739677	0.6332320162107397
1530	paralog	0.8463507710943717	0.8776240872004915	0.6332320162107397
1531	paralog	0.6021721179809487	0.8408923993539957	0.6332320162107397
1532	paralog	0.9903501420976533	0.9597689976354294	0.6332320162107397
1533	paralog	0.9999999999999998	1.0	0.6332320162107397
1534	paralog	0.8657636849351552	0.9076983551887096	0.6332320162107397
1535	paralog	0.38145451459990626	0.8270767861080269	0.6332320162107397
1536	paralog	0.6322924502061709	0.8183406777894182	0.6332320162107397
1537	paralog	0.7555323222506674	0.8971160401308645	0.6332320162107397
1538	paralog	0.7175763987899831	0.8779339947144693	0.6332320162107397
1539	paralog	0.9999999999999999	1.0	0.6653082017320427
1540	paralog	0.4494508447643645	0.9094979109520706	0.6653082017320427
1541	paralog	0.6514369113369669	0.894743753565253	0.6653082017320427
1542	paralog	0.8227587284410395	0.9773042034861751	0.6653082017320427
1543	paralog	0.7498577555402103	0.93848712739677	0.6653082017320427
1544	paralog	0.4494508447643645	0.9094979109520706	0.6653082017320427
1545	paralog	1.0	1.0	0.6653082017320427
1546	paralog	0.6057661621955528	0.9575618238199775	0.6653082017320427
1547	paralog	0.7961868961477987	0.9074009874873764	0.6653082017320427
1548	paralog	0.8463507710943717	0.8776240872004915	0.6653082017320427
1549	paralog	0.6514369113369669	0.894743753565253	0.6653082017320427
1550	paralog	0.6057661621955528	0.9575618238199775	0.6653082017320427
1551	paralog	0.9999999999999997	1.0	0.6653082017320427
1552	paralog	0.6199700005590297	0.8811234017185663	0.6653082017320427
1553	paralog	0.6021721179809487	0.8408923993539957	0.6653082017320427
1554	paralog	0.8227587284410395	0.9773042034861751	0.6653082017320427
1555	paralog	0.7961868961477987	0.9074009874873764	0.6653082017320427
1556	paralog	0.6199700005590297	0.8811234017185663	0.6653082017320427
1557	paralog	1.0	1.0	0.6653082017320427
1558	paralog	0.9903501420976533	0.9597689976354294	0.6653082017320427
1559	paralog	0.7498577555402103	0.93848712739677	0.6653082017320427
1560	paralog	0.8463507710943717	0.8776240872004915	0.6653082017320427
1561	paralog	0.6021721179809487	0.8408923993539957	0.6653082017320427
1562	paralog	0.9903501420976533	0.9597689976354294	0.6653082017320427
1563	paralog	0.9999999999999998	1.0	0.6653082017320427
1564	paralog	0.9999999999999999	1.0	0.6582406471183013
1565	paralog	0.4494508447643645	0.9094979109520706	0.6582406471183013
1566	paralog	0.6514369113369669	0.894743753565253	0.6582406471183013
1567	paralog	0.8227587284410395	0.9773042034861751	0.6582406471183013
1568	paralog	0.7498577555402103	0.93848712739677	0.6582406471183013
1569	paralog	0.4494508447643645	0.9094979109520706	0.6582406471183013
1570	paralog	1.0	1.0	0.6582406471183013
1571	paralog	0.6057661621955528	0.9575618238199775	0.6582406471183013
1572	paralog	0.7961868961477987	0.9074009874873764	0.6582406471183013
1573	paralog	0.8463507710943717	0.8776240872004915	0.6582406471183013
1574	paralog	0.6514369113369669	0.894743753565253	0.6582406471183013
1575	paralog	0.6057661621955528	0.9575618238199775	0.6582406471183013
1576	paralog	0.9999999999999997	1.0	0.6582406471183013
1577	paralog	0.6199700005590297	0.8811234017185663	0.6582406471183013
1578	paralog	0.6021721179809487	0.8408923993539957	0.6582406471183013
1579	paralog	0.8227587284410395	0.9773042034861751	0.6582406471183013
1580	paralog	0.7961868961477987	0.9074009874873764	0.6582406471183013
1581	paralog	0.6199700005590297	0.8811234017185663	0.6582406471183013
1582	paralog	1.0	1.0	0.6582406471183013
1583	paralog	0.9903501420976533	0.9597689976354294	0.6582406471183013
1584	paralog	0.7498577555402103	0.93848712739677	0.6582406471183013
1585	paralog	0.8463507710943717	0.8776240872004915	0.6582406471183013
1586	paralog	0.6021721179809487	0.8408923993539957	0.6582406471183013
1587	paralog	0.9903501420976533	0.9597689976354294	0.6582406471183013
1588	paralog	0.9999999999999998	1.0	0.6582406471183013
1594	paralog	1.0	1.0	0.6147540983606558
1595	paralog	0.9999999999999998	1.0	0.5394422310756972
1596	paralog	0.327777286507004	0.784225672117296	0.5394422310756972
1597	paralog	0.41975635167472786	0.7783029944318813	0.5394422310756972
1598	paralog	0.327777286507004	0.784225672117296	0.5394422310756972
1599	paralog	1.0	1.0	0.5394422310756972
1600	paralog	0.6285670780367092	0.9724148212545897	0.5394422310756972
1601	paralog	0.41975635167472786	0.7783029944318813	0.5394422310756972
1602	paralog	0.6285670780367092	0.9724148212545897	0.5394422310756972
1603	paralog	1.0	1.0	0.5394422310756972
1604	paralog	0.9999999999999998	1.0	0.5434262948207171
1605	paralog	0.327777286507004	0.784225672117296	0.5434262948207171
1606	paralog	0.41975635167472786	0.7783029944318813	0.5434262948207171
1607	paralog	0.327777286507004	0.784225672117296	0.5434262948207171
1608	paralog	1.0	1.0	0.5434262948207171
1609	paralog	0.6285670780367092	0.9724148212545897	0.5434262948207171
1610	paralog	0.41975635167472786	0.7783029944318813	0.5434262948207171
1611	paralog	0.6285670780367092	0.9724148212545897	0.5434262948207171
1612	paralog	1.0	1.0	0.5434262948207171
1613	paralog	0.9999999999999999	1.0	1.0
1614	paralog	0.9999999999999999	1.0	1.0
1615	paralog	0.9999999999999998	1.0	1.0
1616	paralog	0.9999999999999998	1.0	1.0
1617	paralog	1.0	1.0	0.7579556412729026
1618	paralog	0.9999999999999999	1.0	0.35106382978723405
1619	paralog	0.6514369113369669	0.894743753565253	0.35106382978723405
1620	paralog	0.8657636849351552	0.9076983551887096	0.35106382978723405
1621	paralog	0.4494508447643645	0.9094979109520706	0.35106382978723405
1622	paralog	0.6057661621955528	0.9575618238199775	0.35106382978723405
1623	paralog	0.38145451459990626	0.8270767861080269	0.35106382978723405
1624	paralog	0.6514369113369669	0.894743753565253	0.35106382978723405
1625	paralog	0.9999999999999997	1.0	0.35106382978723405
1626	paralog	0.6322924502061709	0.8183406777894182	0.35106382978723405
1627	paralog	0.8227587284410395	0.9773042034861751	0.35106382978723405
1628	paralog	0.6199700005590297	0.8811234017185663	0.35106382978723405
1629	paralog	0.7555323222506674	0.8971160401308645	0.35106382978723405
1630	paralog	0.7498577555402103	0.93848712739677	0.35106382978723405
1631	paralog	0.6021721179809487	0.8408923993539957	0.35106382978723405
1632	paralog	0.7175763987899831	0.8779339947144693	0.35106382978723405
1633	paralog	0.8657636849351552	0.9076983551887096	0.35106382978723405
1634	paralog	0.6322924502061709	0.8183406777894182	0.35106382978723405
1635	paralog	1.0	1.0	0.35106382978723405
1645	paralog	0.9999999999999998	1.0	0.526835286859963
1646	paralog	0.9999999999999998	1.0	0.526835286859963
1647	paralog	1.0	1.0	0.781867145421903
1648	paralog	0.9996576671940208	0.9956437923461914	0.781867145421903
1649	paralog	0.9996576671940208	0.9956437923461914	0.781867145421903
1650	paralog	1.0	1.0	0.781867145421903
1651	paralog	1.0	1.0	0.781867145421903
1652	paralog	0.9996576671940208	0.9956437923461914	0.781867145421903
1653	paralog	0.9996576671940208	0.9956437923461914	0.781867145421903
1654	paralog	1.0	1.0	0.781867145421903
1655	paralog	1.0	1.0	0.8981132075471698
1656	paralog	0.9999999999999999	1.0	0.6102827763496144
1657	paralog	0.4494508447643645	0.9094979109520706	0.6102827763496144
1658	paralog	0.6514369113369669	0.894743753565253	0.6102827763496144
1659	paralog	0.8227587284410395	0.9773042034861751	0.6102827763496144
1660	paralog	0.7498577555402103	0.93848712739677	0.6102827763496144
1661	paralog	0.4494508447643645	0.9094979109520706	0.6102827763496144
1662	paralog	1.0	1.0	0.6102827763496144
1663	paralog	0.6057661621955528	0.9575618238199775	0.6102827763496144
1664	paralog	0.7961868961477987	0.9074009874873764	0.6102827763496144
1665	paralog	0.8463507710943717	0.8776240872004915	0.6102827763496144
1666	paralog	0.6514369113369669	0.894743753565253	0.6102827763496144
1667	paralog	0.6057661621955528	0.9575618238199775	0.6102827763496144
1668	paralog	0.9999999999999997	1.0	0.6102827763496144
1669	paralog	0.6199700005590297	0.8811234017185663	0.6102827763496144
1670	paralog	0.6021721179809487	0.8408923993539957	0.6102827763496144
1671	paralog	0.8227587284410395	0.9773042034861751	0.6102827763496144
1672	paralog	0.7961868961477987	0.9074009874873764	0.6102827763496144
1673	paralog	0.6199700005590297	0.8811234017185663	0.6102827763496144
1674	paralog	1.0	1.0	0.6102827763496144
1675	paralog	0.9903501420976533	0.9597689976354294	0.6102827763496144
1676	paralog	0.7498577555402103	0.93848712739677	0.6102827763496144
1677	paralog	0.8463507710943717	0.8776240872004915	0.6102827763496144
1678	paralog	0.6021721179809487	0.8408923993539957	0.6102827763496144
1679	paralog	0.9903501420976533	0.9597689976354294	0.6102827763496144
1680	paralog	0.9999999999999998	1.0	0.6102827763496144
1681	paralog	0.9999999999999999	1.0	0.5668693009118541
1682	paralog	0.4494508447643645	0.9094979109520706	0.5668693009118541
1683	paralog	0.6514369113369669	0.894743753565253	0.5668693009118541
1684	paralog	0.8227587284410395	0.9773042034861751	0.5668693009118541
1685	paralog	0.7498577555402103	0.93848712739677	0.5668693009118541
1686	paralog	0.4494508447643645	0.9094979109520706	0.5668693009118541
1687	paralog	1.0	1.0	0.5668693009118541
1688	paralog	0.6057661621955528	0.9575618238199775	0.5668693009118541
1689	paralog	0.7961868961477987	0.9074009874873764	0.5668693009118541
1690	paralog	0.8463507710943717	0.8776240872004915	0.5668693009118541
1691	paralog	0.6514369113369669	0.894743753565253	0.5668693009118541
1692	paralog	0.6057661621955528	0.9575618238199775	0.5668693009118541
1693	paralog	0.9999999999999997	1.0	0.5668693009118541
1694	paralog	0.6199700005590297	0.8811234017185663	0.5668693009118541
1695	paralog	0.6021721179809487	0.8408923993539957	0.5668693009118541
1696	paralog	0.8227587284410395	0.9773042034861751	0.5668693009118541
1697	paralog	0.7961868961477987	0.9074009874873764	0.5668693009118541
1698	paralog	0.6199700005590297	0.8811234017185663	0.5668693009118541
1699	paralog	1.0	1.0	0.5668693009118541
1700	paralog	0.9903501420976533	0.9597689976354294	0.5668693009118541
1701	paralog	0.7498577555402103	0.93848712739677	0.5668693009118541
1702	paralog	0.8463507710943717	0.8776240872004915	0.5668693009118541
1703	paralog	0.6021721179809487	0.8408923993539957	0.5668693009118541
1704	paralog	0.9903501420976533	0.9597689976354294	0.5668693009118541
1705	paralog	0.9999999999999998	1.0	0.5668693009118541
1706	paralog	0.8657636849351552	0.9076983551887096	0.5668693009118541
1707	paralog	0.38145451459990626	0.8270767861080269	0.5668693009118541
1708	paralog	0.6322924502061709	0.8183406777894182	0.5668693009118541
1709	paralog	0.7555323222506674	0.8971160401308645	0.5668693009118541
1710	paralog	0.7175763987899831	0.8779339947144693	0.5668693009118541
1711	paralog	0.9999999999999999	1.0	0.6653082017320427
1712	paralog	0.4494508447643645	0.9094979109520706	0.6653082017320427
1713	paralog	0.6514369113369669	0.894743753565253	0.6653082017320427
1714	paralog	0.8227587284410395	0.9773042034861751	0.6653082017320427
1715	paralog	0.7498577555402103	0.93848712739677	0.6653082017320427
1716	paralog	0.4494508447643645	0.9094979109520706	0.6653082017320427
1717	paralog	1.0	1.0	0.6653082017320427
1718	paralog	0.6057661621955528	0.9575618238199775	0.6653082017320427
1719	paralog	0.7961868961477987	0.9074009874873764	0.6653082017320427
1720	paralog	0.8463507710943717	0.8776240872004915	0.6653082017320427
1721	paralog	0.6514369113369669	0.894743753565253	0.6653082017320427
1722	paralog	0.6057661621955528	0.9575618238199775	0.6653082017320427
1723	paralog	0.9999999999999997	1.0	0.6653082017320427
1724	paralog	0.6199700005590297	0.8811234017185663	0.6653082017320427
1725	paralog	0.6021721179809487	0.8408923993539957	0.6653082017320427
1726	paralog	0.8227587284410395	0.9773042034861751	0.6653082017320427
1727	paralog	0.7961868961477987	0.9074009874873764	0.6653082017320427
1728	paralog	0.6199700005590297	0.8811234017185663	0.6653082017320427
1729	paralog	1.0	1.0	0.6653082017320427
1730	paralog	0.9903501420976533	0.9597689976354294	0.6653082017320427
1731	paralog	0.7498577555402103	0.93848712739677	0.6653082017320427
1732	paralog	0.8463507710943717	0.8776240872004915	0.6653082017320427
1733	paralog	0.6021721179809487	0.8408923993539957	0.6653082017320427
1734	paralog	0.9903501420976533	0.9597689976354294	0.6653082017320427
1735	paralog	0.9999999999999998	1.0	0.6653082017320427
1736	paralog	0.9999999999999999	1.0	0.5682507583417593
1737	paralog	0.4494508447643645	0.9094979109520706	0.5682507583417593
1738	paralog	0.6514369113369669	0.894743753565253	0.5682507583417593
1739	paralog	0.8227587284410395	0.9773042034861751	0.5682507583417593
1740	paralog	0.7498577555402103	0.93848712739677	0.5682507583417593
1741	paralog	0.4494508447643645	0.9094979109520706	0.5682507583417593
1742	paralog	1.0	1.0	0.5682507583417593
1743	paralog	0.6057661621955528	0.9575618238199775	0.5682507583417593
1744	paralog	0.7961868961477987	0.9074009874873764	0.5682507583417593
1745	paralog	0.8463507710943717	0.8776240872004915	0.5682507583417593
1746	paralog	0.6514369113369669	0.894743753565253	0.5682507583417593
