	node	path	count_node	joint_count	joint_count_child	cond_prob	count_ancestor	rel_freq
1464	GO:0008020	GO:0003674,GO:0004888,GO:0004930,GO:0008020,GO:0009881,GO:0038023,GO:0060089	26	0.0	0.0		77124	0.00033711944401224004
1465	GO:0008022	GO:0003674,GO:0005488,GO:0005515,GO:0008022	308	46998.0	308.0	0.00655347036044087	77124	0.003993568798298843
1466	GO:0008028	GO:0003674,GO:0005215,GO:0005342,GO:0008028,GO:0008509,GO:0008514,GO:0015075,GO:0015318,GO:0022857,GO:0046943	170	0.0	0.0		77124	0.0022042425185415694
1467	GO:0008029	GO:0001847,GO:0003674,GO:0004888,GO:0008029,GO:0038023,GO:0060089	1	6.0	1.0	0.16666666666666666	77124	1.2966132462009232e-05
1468	GO:0008035	GO:0003674,GO:0005488,GO:0008035,GO:0044877,GO:0071813,GO:0071814	15	49.0	15.0	0.30612244897959184	77124	0.00019449198693013848
1469	GO:0008036	GO:0003674,GO:0008036,GO:0038023,GO:0060089	8	0.0	0.0		77124	0.00010372905969607386
1470	GO:0008046	GO:0003674,GO:0004888,GO:0008046,GO:0038023,GO:0060089	94	0.0	0.0		77124	0.0012188164514288678
1471	GO:0008047	GO:0003674,GO:0008047,GO:0030234,GO:0098772	940	0.0	0.0		77124	0.012188164514288677
1472	GO:0008048	GO:0003674,GO:0008047,GO:0008048,GO:0010851,GO:0010853,GO:0030234,GO:0030249,GO:0030250,GO:0098772	25	39.0	25.0	0.6410256410256411	77124	0.0003241533115502308
1473	GO:0008061	GO:0003674,GO:0005488,GO:0008061,GO:0097367	51	2241.0	51.0	0.02275769745649264	77124	0.0006612727555624708
1474	GO:0008066	GO:0003674,GO:0004888,GO:0008066,GO:0038023,GO:0060089	107	2081.0	107.0	0.051417587698222016	77124	0.0013873761734349878
1475	GO:0008068	GO:0003674,GO:0005215,GO:0005216,GO:0005230,GO:0005231,GO:0005234,GO:0005253,GO:0005254,GO:0008068,GO:0008509,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015276,GO:0015318,GO:0022803,GO:0022834,GO:0022836,GO:0022857,GO:0099095	7	7.0	7.0	1.0	77124	9.076292723406462e-05
1476	GO:0008073	GO:0003674,GO:0004857,GO:0008073,GO:0030234,GO:0042979,GO:0098772	11	11.0	11.0	1.0	77124	0.00014262745708210154
1477	GO:0008079	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0008079,GO:0008135,GO:0045182,GO:0090079,GO:0097159,GO:1901363	23	0.0	0.0		77124	0.0002982210466262123
1478	GO:0008080	GO:0003674,GO:0003824,GO:0008080,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747	305	305.0	305.0	1.0	77124	0.0039546704009128155
1479	GO:0008081	GO:0003674,GO:0003824,GO:0008081,GO:0016787,GO:0016788,GO:0042578	334	1450.0	334.0	0.2303448275862069	77124	0.004330688242311084
1480	GO:0008083	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0008083,GO:0030545,GO:0030546,GO:0048018,GO:0098772	141	740.0	141.0	0.19054054054054054	77124	0.0018282246771433018
1481	GO:0008084	GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0008084,GO:0070851	5	208.0	5.0	0.02403846153846154	77124	6.483066231004616e-05
1482	GO:0008092	GO:0003674,GO:0005488,GO:0005515,GO:0008092	1954	46998.0	1954.0	0.04157623728669305	77124	0.02533582283076604
1483	GO:0008093	GO:0003674,GO:0008093,GO:0030674,GO:0060090	38	582.0	38.0	0.06529209621993128	77124	0.0004927130335563508
1484	GO:0008094	GO:0003674,GO:0003824,GO:0008094,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111	344	1069.0	344.0	0.32179607109448083	77124	0.004460349566931175
1485	GO:0008096	GO:0003674,GO:0003824,GO:0004301,GO:0008096,GO:0016787,GO:0016801,GO:0016803	2	21.0	2.0	0.09523809523809523	77124	2.5932264924018465e-05
1486	GO:0008097	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0008097,GO:0019843,GO:0097159,GO:1901363	26	218.0	26.0	0.11926605504587155	77124	0.00033711944401224004
1487	GO:0008098	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0008097,GO:0008098,GO:0019843,GO:0097159,GO:1901363	1	26.0	1.0	0.038461538461538464	77124	1.2966132462009232e-05
1488	GO:0008106	GO:0003674,GO:0003824,GO:0004033,GO:0008106,GO:0016491,GO:0016614,GO:0016616	50	68.0	50.0	0.7352941176470589	77124	0.0006483066231004616
1489	GO:0008107	GO:0003674,GO:0003824,GO:0008107,GO:0008417,GO:0016740,GO:0016757,GO:0016758,GO:0031127	7	12.0	7.0	0.5833333333333334	77124	9.076292723406462e-05
1490	GO:0008108	GO:0003674,GO:0003824,GO:0008108,GO:0016740,GO:0016772,GO:0016779,GO:0070569	10	68.0	10.0	0.14705882352941174	77124	0.00012966132462009233
1491	GO:0008109	GO:0003674,GO:0003824,GO:0008109,GO:0008194,GO:0008375,GO:0016740,GO:0016757,GO:0016758	4	131.0	4.0	0.03053435114503817	77124	5.186452984803693e-05
1492	GO:0008110	GO:0003674,GO:0003824,GO:0008110,GO:0008483,GO:0016740,GO:0016769	1	179.0	1.0	0.00558659217877095	77124	1.2966132462009232e-05
1493	GO:0008111	GO:0003674,GO:0003824,GO:0008111,GO:0016853,GO:0016854	4	157.0	4.0	0.025477707006369428	77124	5.186452984803693e-05
1494	GO:0008112	GO:0003674,GO:0003824,GO:0008112,GO:0008168,GO:0008170,GO:0008757,GO:0016740,GO:0016741	2	316.0	2.0	0.006329113924050633	77124	2.5932264924018465e-05
1495	GO:0008113	GO:0003674,GO:0003824,GO:0008113,GO:0016491,GO:0016667,GO:0016671	13	69.0	13.0	0.18840579710144928	77124	0.00016855972200612002
1496	GO:0008114	GO:0003674,GO:0003824,GO:0008114,GO:0016491,GO:0016614,GO:0016616	3	809.0	3.0	0.003708281829419036	77124	3.8898397386027695e-05
1497	GO:0008115	GO:0003674,GO:0003824,GO:0008115,GO:0016491,GO:0016645,GO:0016647	7	36.0	7.0	0.19444444444444445	77124	9.076292723406462e-05
1498	GO:0008116	GO:0003674,GO:0003824,GO:0008116,GO:0016853,GO:0016860	3	229.0	3.0	0.013100436681222708	77124	3.8898397386027695e-05
1499	GO:0008117	GO:0003674,GO:0003824,GO:0008117,GO:0016829,GO:0016830,GO:0016832	4	85.0	4.0	0.047058823529411764	77124	5.186452984803693e-05
1500	GO:0008118	GO:0003674,GO:0003824,GO:0008118,GO:0008373,GO:0016740,GO:0016757	4	65.0	4.0	0.061538461538461535	77124	5.186452984803693e-05
1501	GO:0008119	GO:0003674,GO:0003824,GO:0008119,GO:0008168,GO:0008172,GO:0008757,GO:0016740,GO:0016741	2	14.0	2.0	0.14285714285714285	77124	2.5932264924018465e-05
1502	GO:0008120	GO:0003674,GO:0003824,GO:0008120,GO:0008194,GO:0016740,GO:0016757,GO:0016758,GO:0035251,GO:0046527	9	198.0	9.0	0.045454545454545456	77124	0.00011669519215808309
1503	GO:0008121	GO:0003674,GO:0003824,GO:0008121,GO:0009055,GO:0016491,GO:0016679,GO:0016681	25	25.0	25.0	1.0	77124	0.0003241533115502308
1504	GO:0008123	GO:0003674,GO:0003824,GO:0004497,GO:0008123,GO:0008395,GO:0016491,GO:0016705,GO:0016709	3	12.0	3.0	0.25	77124	3.8898397386027695e-05
1505	GO:0008124	GO:0003674,GO:0003824,GO:0008124,GO:0016829,GO:0016835,GO:0016836	2	478.0	2.0	0.0041841004184100415	77124	2.5932264924018465e-05
1506	GO:0008126	GO:0003674,GO:0003824,GO:0008126,GO:0016787,GO:0016788,GO:0034338,GO:0052689	13	21.0	13.0	0.6190476190476191	77124	0.00016855972200612002
1507	GO:0008127	GO:0003674,GO:0003824,GO:0008127,GO:0016491,GO:0016701,GO:0016702,GO:0051213	3	141.0	3.0	0.02127659574468085	77124	3.8898397386027695e-05
1508	GO:0008131	GO:0003674,GO:0003824,GO:0008131,GO:0016491,GO:0016638,GO:0016641	19	77.0	19.0	0.24675324675324675	77124	0.0002463565167781754
1509	GO:0008134	GO:0003674,GO:0005488,GO:0005515,GO:0008134	1449	46998.0	1449.0	0.03083109919571045	77124	0.018787925937451377
1510	GO:0008135	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0008135,GO:0045182,GO:0090079,GO:0097159,GO:1901363	189	0.0	0.0		77124	0.002450599035319745
1511	GO:0008137	GO:0003674,GO:0003824,GO:0003954,GO:0008137,GO:0016491,GO:0016651,GO:0016655,GO:0050136	47	49.0	47.0	0.9591836734693876	77124	0.0006094082257144339
1512	GO:0008138	GO:0003674,GO:0003824,GO:0004721,GO:0008138,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0140096	47	538.0	47.0	0.08736059479553904	77124	0.0006094082257144339
1513	GO:0008139	GO:0003674,GO:0005048,GO:0005488,GO:0008139,GO:0033218,GO:0042277	27	81.0	27.0	0.3333333333333333	77124	0.0003500855764742493
1514	GO:0008140	GO:0003674,GO:0005488,GO:0005515,GO:0008134,GO:0008140,GO:0140297	16	668.0	16.0	0.02395209580838324	77124	0.00020745811939214772
1515	GO:0008142	GO:0003674,GO:0005488,GO:0005496,GO:0008142,GO:0008289,GO:0032934,GO:0097159	17	105.0	17.0	0.1619047619047619	77124	0.00022042425185415693
1516	GO:0008143	GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0005488,GO:0008143,GO:0070717,GO:0097159,GO:1901363	53	66.0	53.0	0.803030303030303	77124	0.0006872050204864893
1517	GO:0008144	GO:0003674,GO:0005488,GO:0008144	157	56880.0	157.0	0.0027601969057665264	77124	0.0020356827965354496
1518	GO:0008146	GO:0003674,GO:0003824,GO:0008146,GO:0016740,GO:0016782	157	261.0	157.0	0.6015325670498084	77124	0.0020356827965354496
1519	GO:0008147	GO:0003674,GO:0005198,GO:0008147	2	1513.0	2.0	0.001321877065432915	77124	2.5932264924018465e-05
1520	GO:0008157	GO:0003674,GO:0005488,GO:0005515,GO:0008157,GO:0019899,GO:0019902,GO:0019903	108	312.0	108.0	0.3461538461538461	77124	0.0014003423058969971
1521	GO:0008158	GO:0003674,GO:0004888,GO:0008158,GO:0038023,GO:0060089	4	2081.0	4.0	0.0019221528111484864	77124	5.186452984803693e-05
1522	GO:0008160	GO:0003674,GO:0008047,GO:0008160,GO:0019208,GO:0019211,GO:0019888,GO:0030234,GO:0072542,GO:0098772	6	22.0	6.0	0.2727272727272727	77124	7.779679477205539e-05
1523	GO:0008168	GO:0003674,GO:0003824,GO:0008168,GO:0016740,GO:0016741	859	939.0	859.0	0.9148029818956336	77124	0.01113790778486593
1524	GO:0008169	GO:0003674,GO:0003824,GO:0008168,GO:0008169,GO:0016740,GO:0016741	32	859.0	32.0	0.037252619324796274	77124	0.00041491623878429543
1525	GO:0008170	GO:0003674,GO:0003824,GO:0008168,GO:0008170,GO:0016740,GO:0016741	324	859.0	324.0	0.3771827706635623	77124	0.004201026917690991
1526	GO:0008171	GO:0003674,GO:0003824,GO:0008168,GO:0008171,GO:0016740,GO:0016741	131	859.0	131.0	0.15250291036088476	77124	0.0016985633525232093
1527	GO:0008172	GO:0003674,GO:0003824,GO:0008168,GO:0008172,GO:0016740,GO:0016741	46	859.0	46.0	0.053550640279394636	77124	0.0005964420932524246
1528	GO:0008173	GO:0003674,GO:0003824,GO:0008168,GO:0008173,GO:0016740,GO:0016741,GO:0140098	212	0.0	0.0		77124	0.0027488200819459573
1529	GO:0008174	GO:0003674,GO:0003824,GO:0008168,GO:0008173,GO:0008174,GO:0008757,GO:0016740,GO:0016741,GO:0140098	35	0.0	0.0		77124	0.0004538146361703231
1530	GO:0008175	GO:0003674,GO:0003824,GO:0008168,GO:0008173,GO:0008175,GO:0016740,GO:0016741,GO:0140098,GO:0140101	103	0.0	0.0		77124	0.0013355116435869508
1531	GO:0008176	GO:0003674,GO:0003824,GO:0008168,GO:0008173,GO:0008175,GO:0008176,GO:0008757,GO:0016423,GO:0016740,GO:0016741,GO:0140098,GO:0140101	6	0.0	0.0		77124	7.779679477205539e-05
1532	GO:0008177	GO:0000104,GO:0003674,GO:0003824,GO:0008177,GO:0016491,GO:0016627,GO:0016635	20	20.0	20.0	1.0	77124	0.00025932264924018465
1533	GO:0008179	GO:0003674,GO:0005488,GO:0005515,GO:0008179,GO:0019899	24	4120.0	24.0	0.005825242718446602	77124	0.00031118717908822156
1534	GO:0008184	GO:0003674,GO:0003824,GO:0004645,GO:0008184,GO:0016740,GO:0016757,GO:0016758	11	26.0	11.0	0.4230769230769231	77124	0.00014262745708210154
1535	GO:0008186	GO:0003674,GO:0003824,GO:0008186,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111	21	1069.0	21.0	0.019644527595884004	77124	0.0002722887817021939
1536	GO:0008187	GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0005488,GO:0008187,GO:0097159,GO:1901363	76	267.0	76.0	0.2846441947565543	77124	0.0009854260671127016
1537	GO:0008188	GO:0001653,GO:0003674,GO:0004888,GO:0004930,GO:0008188,GO:0008528,GO:0038023,GO:0060089	131	0.0	0.0		77124	0.0016985633525232093
1538	GO:0008190	GO:0003674,GO:0005488,GO:0005515,GO:0008190,GO:0031369	33	107.0	33.0	0.308411214953271	77124	0.0004278823712463047
1539	GO:0008191	GO:0003674,GO:0004857,GO:0004866,GO:0008191,GO:0030234,GO:0030414,GO:0061134,GO:0061135,GO:0098772	22	347.0	22.0	0.06340057636887607	77124	0.0002852549141642031
1540	GO:0008192	GO:0003674,GO:0003824,GO:0008192,GO:0016740,GO:0016772,GO:0016779,GO:0070568	14	35.0	14.0	0.4	77124	0.00018152585446812924
1541	GO:0008193	GO:0003674,GO:0003824,GO:0008192,GO:0008193,GO:0016740,GO:0016772,GO:0016779,GO:0070568	5	0.0	0.0		77124	6.483066231004616e-05
1542	GO:0008194	GO:0003674,GO:0003824,GO:0008194,GO:0016740,GO:0016757	642	1416.0	642.0	0.4533898305084746	77124	0.008324257040609927
1543	GO:0008195	GO:0003674,GO:0003824,GO:0008195,GO:0016787,GO:0016788,GO:0016791,GO:0042578	24	1107.0	24.0	0.021680216802168018	77124	0.00031118717908822156
1544	GO:0008198	GO:0003674,GO:0005488,GO:0005506,GO:0008198,GO:0043167,GO:0043169,GO:0046872,GO:0046914	93	264.0	93.0	0.3522727272727273	77124	0.0012058503189668586
1545	GO:0008199	GO:0003674,GO:0005488,GO:0005506,GO:0008199,GO:0043167,GO:0043169,GO:0046872,GO:0046914	21	264.0	21.0	0.07954545454545454	77124	0.0002722887817021939
1546	GO:0008200	GO:0003674,GO:0008200,GO:0016247,GO:0016248,GO:0098772,GO:0099106	104	104.0	104.0	1.0	77124	0.0013484777760489602
1547	GO:0008201	GO:0003674,GO:0005488,GO:0005539,GO:0008201,GO:0043167,GO:0043168,GO:0097367,GO:1901681	256	269.0	256.0	0.9516728624535316	77124	0.0033193299102743635
1548	GO:0008226	GO:0003674,GO:0004888,GO:0004930,GO:0008226,GO:0008227,GO:0038023,GO:0060089	5	158.0	5.0	0.03164556962025317	77124	6.483066231004616e-05
1549	GO:0008227	GO:0003674,GO:0004888,GO:0004930,GO:0008227,GO:0038023,GO:0060089	158	1026.0	158.0	0.1539961013645224	77124	0.0020486489289974585
1550	GO:0008233	GO:0003674,GO:0003824,GO:0008233,GO:0016787,GO:0140096	1718	0.0	0.0		77124	0.02227581556973186
1551	GO:0008234	GO:0003674,GO:0003824,GO:0008233,GO:0008234,GO:0016787,GO:0140096	330	1718.0	330.0	0.1920838183934808	77124	0.004278823712463046
1552	GO:0008235	GO:0003674,GO:0003824,GO:0008233,GO:0008235,GO:0008237,GO:0008238,GO:0016787,GO:0140096	85	95.0	85.0	0.8947368421052632	77124	0.0011021212592707847
1553	GO:0008236	GO:0003674,GO:0003824,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0140096	362	362.0	362.0	1.0	77124	0.004693739951247342
1554	GO:0008237	GO:0003674,GO:0003824,GO:0008233,GO:0008237,GO:0016787,GO:0140096	311	1718.0	311.0	0.1810244470314319	77124	0.004032467195684871
1555	GO:0008238	GO:0003674,GO:0003824,GO:0008233,GO:0008238,GO:0016787,GO:0140096	291	1718.0	291.0	0.16938300349243307	77124	0.0037731445464446864
1556	GO:0008239	GO:0003674,GO:0003824,GO:0004177,GO:0008233,GO:0008238,GO:0008239,GO:0016787,GO:0140096	35	150.0	35.0	0.2333333333333333	77124	0.0004538146361703231
1557	GO:0008240	GO:0003674,GO:0003824,GO:0004177,GO:0008233,GO:0008236,GO:0008238,GO:0008240,GO:0016787,GO:0017171,GO:0070008,GO:0070009,GO:0140096	12	16.0	12.0	0.75	77124	0.00015559358954411078
1558	GO:0008241	GO:0003674,GO:0003824,GO:0008233,GO:0008238,GO:0008241,GO:0016787,GO:0140096	9	291.0	9.0	0.030927835051546393	77124	0.00011669519215808309
1559	GO:0008242	GO:0003674,GO:0003824,GO:0008233,GO:0008242,GO:0016787,GO:0140096	205	1718.0	205.0	0.11932479627473805	77124	0.0026580571547118927
1560	GO:0008251	GO:0003674,GO:0003824,GO:0004000,GO:0008251,GO:0016787,GO:0016810,GO:0016814,GO:0019239	13	43.0	13.0	0.3023255813953488	77124	0.00016855972200612002
1561	GO:0008252	GO:0003674,GO:0003824,GO:0008252,GO:0016787,GO:0016788,GO:0016791,GO:0042578	57	1107.0	57.0	0.051490514905149054	77124	0.0007390695503345262
1562	GO:0008253	GO:0003674,GO:0003824,GO:0008252,GO:0008253,GO:0016787,GO:0016788,GO:0016791,GO:0042578	40	57.0	40.0	0.7017543859649122	77124	0.0005186452984803693
1563	GO:0008254	GO:0003674,GO:0003824,GO:0008252,GO:0008254,GO:0016787,GO:0016788,GO:0016791,GO:0042578	3	57.0	3.0	0.05263157894736842	77124	3.8898397386027695e-05
1564	GO:0008255	GO:0003674,GO:0005102,GO:0005179,GO:0005184,GO:0005488,GO:0005515,GO:0008255,GO:0030545,GO:0030546,GO:0048018,GO:0098772	2	79.0	2.0	0.02531645569620253	77124	2.5932264924018465e-05
1565	GO:0008260	GO:0003674,GO:0003824,GO:0008260,GO:0008410,GO:0016740,GO:0016782	6	24.0	6.0	0.25	77124	7.779679477205539e-05
1566	GO:0008261	GO:0001653,GO:0003674,GO:0004888,GO:0004930,GO:0008261,GO:0008528,GO:0038023,GO:0060089	11	340.0	11.0	0.032352941176470584	77124	0.00014262745708210154
1567	GO:0008263	GO:0000700,GO:0003674,GO:0003824,GO:0008263,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0140097	8	11.0	8.0	0.7272727272727273	77124	0.00010372905969607386
1568	GO:0008265	GO:0003674,GO:0003824,GO:0008265,GO:0016740,GO:0016782,GO:0016783	4	67.0	4.0	0.059701492537313425	77124	5.186452984803693e-05
1569	GO:0008266	GO:0003674,GO:0003676,GO:0003723,GO:0003727,GO:0005488,GO:0008187,GO:0008266,GO:0097159,GO:1901363	66	76.0	66.0	0.8684210526315791	77124	0.0008557647424926093
1570	GO:0008269	GO:0003674,GO:0008269,GO:0030674,GO:0035591,GO:0060090	1	0.0	0.0		77124	1.2966132462009232e-05
1571	GO:0008270	GO:0003674,GO:0005488,GO:0008270,GO:0043167,GO:0043169,GO:0046872,GO:0046914	743	1470.0	743.0	0.5054421768707483	77124	0.00963383641927286
1572	GO:0008271	GO:0003674,GO:0005215,GO:0008271,GO:0008509,GO:0015075,GO:0015103,GO:0015116,GO:0015291,GO:0015318,GO:0022804,GO:0022853,GO:0022857,GO:1901682	11	15.0	11.0	0.7333333333333333	77124	0.00014262745708210154
1573	GO:0008273	GO:0003674,GO:0005215,GO:0005432,GO:0008273,GO:0008324,GO:0008509,GO:0015075,GO:0015077,GO:0015079,GO:0015081,GO:0015085,GO:0015291,GO:0015297,GO:0015298,GO:0015318,GO:0015368,GO:0015491,GO:0022804,GO:0022821,GO:0022853,GO:0022857,GO:0022890,GO:0046873,GO:0072509	14	15.0	14.0	0.9333333333333332	77124	0.00018152585446812924
1574	GO:0008276	GO:0003674,GO:0003824,GO:0008168,GO:0008276,GO:0016740,GO:0016741,GO:0140096	296	0.0	0.0		77124	0.0038379752087547327
1575	GO:0008281	GO:0003674,GO:0004888,GO:0008281,GO:0038023,GO:0060089	2	2081.0	2.0	0.0009610764055742432	77124	2.5932264924018465e-05
1576	GO:0008288	GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0004714,GO:0004888,GO:0008288,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0019199,GO:0038023,GO:0060089,GO:0140096	1	138.0	1.0	0.007246376811594203	77124	1.2966132462009232e-05
1577	GO:0008289	GO:0003674,GO:0005488,GO:0008289	1478	56880.0	1478.0	0.0259845288326301	77124	0.019163943778849644
1578	GO:0008294	GO:0003674,GO:0003824,GO:0004016,GO:0008294,GO:0009975,GO:0016829,GO:0016849	11	84.0	11.0	0.13095238095238096	77124	0.00014262745708210154
1579	GO:0008296	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0008296,GO:0008408,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0140097	44	45.0	44.0	0.9777777777777776	77124	0.0005705098283284062
1580	GO:0008297	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0008297,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0140097	33	81.0	33.0	0.4074074074074074	77124	0.0004278823712463047
1581	GO:0008301	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0008301,GO:0097159,GO:1901363	72	6242.0	72.0	0.011534764498558154	77124	0.0009335615372646647
1582	GO:0008307	GO:0003674,GO:0005198,GO:0008307	94	1513.0	94.0	0.06212822207534699	77124	0.0012188164514288678
1583	GO:0008308	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005253,GO:0008308,GO:0008509,GO:0015075,GO:0015103,GO:0015267,GO:0015318,GO:0022803,GO:0022832,GO:0022836,GO:0022857	42	45.0	42.0	0.9333333333333332	77124	0.0005445775634043878
1584	GO:0008309	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0008309,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0140097	18	81.0	18.0	0.2222222222222222	77124	0.00023339038431616617
1585	GO:0008310	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0008296,GO:0008297,GO:0008310,GO:0008408,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0140097	22	22.0	22.0	1.0	77124	0.0002852549141642031
1586	GO:0008311	GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0008296,GO:0008309,GO:0008311,GO:0008408,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0140097	9	9.0	9.0	1.0	77124	0.00011669519215808309
1587	GO:0008312	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0008312,GO:0097159,GO:1901363	15	4048.0	15.0	0.0037055335968379454	77124	0.00019449198693013848
1588	GO:0008316	GO:0003674,GO:0005198,GO:0008316	1	1513.0	1.0	0.0006609385327164572	77124	1.2966132462009232e-05
1589	GO:0008318	GO:0003674,GO:0003824,GO:0004659,GO:0008318,GO:0016740,GO:0016765,GO:0140096	40	43.0	40.0	0.9302325581395348	77124	0.0005186452984803693
1590	GO:0008320	GO:0003674,GO:0005215,GO:0008320,GO:0022857,GO:0022884,GO:0042887,GO:0140318,GO:1904680	75	0.0	0.0		77124	0.0009724599346506924
1591	GO:0008324	GO:0003674,GO:0005215,GO:0008324,GO:0015075,GO:0022857	2405	0.0	0.0		77124	0.031183548571132202
1592	GO:0008327	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0008327,GO:0036094,GO:0043565,GO:0097159,GO:1901265,GO:1901363	39	74.0	39.0	0.527027027027027	77124	0.0005056791660183601
1593	GO:0008330	GO:0003674,GO:0003824,GO:0004721,GO:0008330,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0140096	6	538.0	6.0	0.011152416356877323	77124	7.779679477205539e-05
1594	GO:0008331	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005245,GO:0005261,GO:0005262,GO:0008324,GO:0008331,GO:0015075,GO:0015085,GO:0015267,GO:0015318,GO:0022803,GO:0022832,GO:0022836,GO:0022843,GO:0022857,GO:0022890,GO:0046873,GO:0072509	30	137.0	30.0	0.21897810218978106	77124	0.00038898397386027695
1595	GO:0008332	GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005245,GO:0005261,GO:0005262,GO:0008324,GO:0008332,GO:0015075,GO:0015085,GO:0015267,GO:0015318,GO:0022803,GO:0022832,GO:0022836,GO:0022843,GO:0022857,GO:0022890,GO:0046873,GO:0072509	33	137.0	33.0	0.24087591240875916	77124	0.0004278823712463047
1596	GO:0008336	GO:0003674,GO:0003824,GO:0008336,GO:0016491,GO:0016705,GO:0016706,GO:0051213	3	167.0	3.0	0.017964071856287425	77124	3.8898397386027695e-05
1597	GO:0008349	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0008349,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0140096	10	0.0	0.0		77124	0.00012966132462009233
1598	GO:0008353	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0008353,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0140096	28	1452.0	28.0	0.01928374655647383	77124	0.00036305170893625847
1599	GO:0008373	GO:0003674,GO:0003824,GO:0008373,GO:0016740,GO:0016757	65	0.0	0.0		77124	0.0008427986100306001
1600	GO:0008374	GO:0003674,GO:0003824,GO:0008374,GO:0016740,GO:0016746,GO:0016747	257	1054.0	257.0	0.2438330170777989	77124	0.0033322960427363724
1601	GO:0008375	GO:0003674,GO:0003824,GO:0008194,GO:0008375,GO:0016740,GO:0016757,GO:0016758	131	573.0	131.0	0.2286212914485166	77124	0.0016985633525232093
1602	GO:0008376	GO:0003674,GO:0003824,GO:0008194,GO:0008376,GO:0016740,GO:0016757,GO:0016758	64	573.0	64.0	0.11169284467713787	77124	0.0008298324775685909
1603	GO:0008378	GO:0003674,GO:0003824,GO:0008378,GO:0016740,GO:0016757,GO:0016758	117	993.0	117.0	0.11782477341389727	77124	0.0015170374980550802
1604	GO:0008379	GO:0003674,GO:0003824,GO:0004601,GO:0008379,GO:0016209,GO:0016491,GO:0016684,GO:0051920	35	41.0	35.0	0.8536585365853658	77124	0.0004538146361703231
1605	GO:0008381	GO:0003674,GO:0005215,GO:0005216,GO:0008381,GO:0015075,GO:0015267,GO:0015318,GO:0022803,GO:0022836,GO:0022857	40	1069.0	40.0	0.037418147801683815	77124	0.0005186452984803693
1606	GO:0008384	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0008384,GO:0016301,GO:0016740,GO:0016772,GO:0016773,GO:0140096	7	0.0	0.0		77124	9.076292723406462e-05
1607	GO:0008386	GO:0003674,GO:0003824,GO:0004497,GO:0008386,GO:0008395,GO:0016491,GO:0016705,GO:0016713	11	17.0	11.0	0.6470588235294118	77124	0.00014262745708210154
1608	GO:0008387	GO:0003674,GO:0003824,GO:0004497,GO:0008387,GO:0008395,GO:0016491,GO:0016705	1	73.0	1.0	0.0136986301369863	77124	1.2966132462009232e-05
1609	GO:0008389	GO:0003674,GO:0003824,GO:0004497,GO:0008389,GO:0016491,GO:0016705	8	455.0	8.0	0.017582417582417582	77124	0.00010372905969607386
1610	GO:0008390	GO:0003674,GO:0003824,GO:0004497,GO:0008390,GO:0008395,GO:0016491,GO:0016705	3	73.0	3.0	0.0410958904109589	77124	3.8898397386027695e-05
