	node	path	count_node	joint_count	joint_count_child	cond_prob	count_ancestor	rel_freq
2602	GO:0110131	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005938,GO:0015629,GO:0030479,GO:0030863,GO:0030864,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0061645,GO:0071944,GO:0110131,GO:0110165	2	25.0	2.0	0.08	82350	2.4286581663630843e-05
2603	GO:0110142	GO:0005575,GO:0032991,GO:0110142	7	14985.0	7.0	0.00046713380046713377	82350	8.500303582270796e-05
2604	GO:0110143	GO:0005575,GO:0043226,GO:0110143,GO:0110165	37	52258.0	37.0	0.0007080255654636612	82350	0.00044930176077717063
2605	GO:0110145	GO:0005575,GO:0031974,GO:0043226,GO:0043233,GO:0110143,GO:0110145,GO:0110165	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
2606	GO:0110146	GO:0005575,GO:0016020,GO:0031090,GO:0043226,GO:0043227,GO:0110143,GO:0110146,GO:0110165	29	29.0	29.0	1.0	82350	0.0003521554341226472
2607	GO:0110165	GO:0005575,GO:0110165	80392	82350.0	80392.0	0.9762234365513054	82350	0.9762234365513054
2608	GO:0120001	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0016324,GO:0031224,GO:0031226,GO:0045177,GO:0071944,GO:0098590,GO:0110165,GO:0120001	8	124.0	8.0	0.06451612903225806	82350	9.714632665452337e-05
2609	GO:0120003	GO:0005575,GO:0005886,GO:0016020,GO:0016324,GO:0045177,GO:0071944,GO:0098590,GO:0110165,GO:0120003	1	836.0	1.0	0.0011961722488038275	82350	1.2143290831815421e-05
2610	GO:0120025	GO:0005575,GO:0042995,GO:0110165,GO:0120025	6455	6556.0	6455.0	0.9845942647956072	82350	0.07838494231936854
2611	GO:0120026	GO:0005575,GO:0018995,GO:0033643,GO:0043657,GO:0044157,GO:0110165,GO:0120026	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
2612	GO:0120043	GO:0005575,GO:0032420,GO:0032421,GO:0042995,GO:0043005,GO:0043226,GO:0098858,GO:0098862,GO:0110165,GO:0120025,GO:0120043	3	69.0	3.0	0.043478260869565216	82350	3.6429872495446266e-05
2613	GO:0120044	GO:0005575,GO:0032420,GO:0032421,GO:0042995,GO:0043005,GO:0043226,GO:0098858,GO:0098862,GO:0110165,GO:0120025,GO:0120044	5	69.0	5.0	0.07246376811594203	82350	6.071645415907711e-05
2614	GO:0120082	GO:0005575,GO:0005622,GO:0005737,GO:0005783,GO:0005790,GO:0012505,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0071781,GO:0098827,GO:0110165,GO:0120082	4	4.0	4.0	1.0	82350	4.8573163327261686e-05
2615	GO:0120095	GO:0005575,GO:0043226,GO:0044232,GO:0110165,GO:0120095	10	100.0	10.0	0.1	82350	0.00012143290831815422
2616	GO:0120098	GO:0005575,GO:0005622,GO:0005737,GO:0110165,GO:0120098	2	44416.0	2.0	4.502881844380403e-05	82350	2.4286581663630843e-05
2617	GO:0120100	GO:0005575,GO:0009288,GO:0009425,GO:0042995,GO:0043226,GO:0043228,GO:0110165,GO:0120100	1	2.0	1.0	0.5	82350	1.2143290831815421e-05
2618	GO:0120101	GO:0005575,GO:0005886,GO:0005887,GO:0009288,GO:0009425,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0042995,GO:0043226,GO:0043228,GO:0071944,GO:0110165,GO:0120100,GO:0120101	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
2619	GO:0120103	GO:0005575,GO:0005929,GO:0032991,GO:0042995,GO:0043226,GO:0110165,GO:0120025,GO:0120103	10	393.0	10.0	0.025445292620865142	82350	0.00012143290831815422
2620	GO:0120104	GO:0005575,GO:0005622,GO:0005737,GO:0005826,GO:0005856,GO:0005938,GO:0015629,GO:0030863,GO:0030864,GO:0032153,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0070938,GO:0071944,GO:0110085,GO:0110165,GO:0120104	14	69.0	14.0	0.2028985507246377	82350	0.00017000607164541592
2621	GO:0120105	GO:0005575,GO:0005622,GO:0005737,GO:0005826,GO:0005856,GO:0005938,GO:0015629,GO:0030863,GO:0030864,GO:0032153,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0070938,GO:0071944,GO:0110085,GO:0110165,GO:0120105	17	69.0	17.0	0.2463768115942029	82350	0.00020643594414086218
2622	GO:0120106	GO:0005575,GO:0005622,GO:0005737,GO:0005826,GO:0005856,GO:0005938,GO:0015629,GO:0030863,GO:0030864,GO:0032153,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0070938,GO:0071944,GO:0110085,GO:0110165,GO:0120106	5	69.0	5.0	0.07246376811594203	82350	6.071645415907711e-05
2623	GO:0120111	GO:0005575,GO:0005622,GO:0005737,GO:0032838,GO:0042995,GO:0043005,GO:0099568,GO:0110165,GO:0120025,GO:0120111	73	95.0	73.0	0.7684210526315789	82350	0.0008864602307225258
2624	GO:0120114	GO:0005575,GO:0032991,GO:0120114	245	14985.0	245.0	0.016349683016349682	82350	0.0029751062537947785
2625	GO:0120115	GO:0005575,GO:0032991,GO:0120114,GO:0120115	14	245.0	14.0	0.057142857142857134	82350	0.00017000607164541592
2626	GO:0120119	GO:0005575,GO:0030054,GO:0070161,GO:0110165,GO:0120119	2	2406.0	2.0	0.0008312551953449709	82350	2.4286581663630843e-05
2627	GO:0120134	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0032838,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0097014,GO:0099568,GO:0110165,GO:0120025,GO:0120134	4	521.0	4.0	0.007677543186180422	82350	4.8573163327261686e-05
2628	GO:0120135	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0032838,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0097014,GO:0099568,GO:0110165,GO:0120025,GO:0120135	1	521.0	1.0	0.001919385796545105	82350	1.2143290831815421e-05
2629	GO:0120155	GO:0005575,GO:0005933,GO:0005935,GO:0030427,GO:0032991,GO:0110165,GO:0120155	3	51.0	3.0	0.05882352941176471	82350	3.6429872495446266e-05
2630	GO:0120171	GO:0005575,GO:0032991,GO:0120171	4	14985.0	4.0	0.0002669336002669336	82350	4.8573163327261686e-05
2631	GO:0120199	GO:0001750,GO:0005575,GO:0005929,GO:0042995,GO:0043005,GO:0043226,GO:0097730,GO:0097731,GO:0097733,GO:0110165,GO:0120025,GO:0120199	6	184.0	6.0	0.03260869565217391	82350	7.285974499089253e-05
2632	GO:0120200	GO:0001750,GO:0005575,GO:0005929,GO:0042995,GO:0043005,GO:0043226,GO:0097730,GO:0097731,GO:0097733,GO:0110165,GO:0120025,GO:0120200	7	184.0	7.0	0.03804347826086957	82350	8.500303582270796e-05
2633	GO:0120205	GO:0005575,GO:0005929,GO:0032391,GO:0035869,GO:0042995,GO:0043005,GO:0043226,GO:0097730,GO:0097731,GO:0097733,GO:0110165,GO:0120025,GO:0120205	1	65.0	1.0	0.015384615384615384	82350	1.2143290831815421e-05
2634	GO:0120206	GO:0005575,GO:0005929,GO:0032391,GO:0035869,GO:0042995,GO:0043005,GO:0043226,GO:0097730,GO:0097731,GO:0097733,GO:0110165,GO:0120025,GO:0120206	7	65.0	7.0	0.1076923076923077	82350	8.500303582270796e-05
2635	GO:0120212	GO:0005575,GO:0110165,GO:0120212	1	80392.0	1.0	1.2439048661558365e-05	82350	1.2143290831815421e-05
2636	GO:0120219	GO:0005575,GO:0110165,GO:0120219	6	80392.0	6.0	7.463429196935019e-05	82350	7.285974499089253e-05
2637	GO:0120220	GO:0005575,GO:0045177,GO:0110165,GO:0120220	1	1312.0	1.0	0.0007621951219512195	82350	1.2143290831815421e-05
2638	GO:0120228	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0032838,GO:0032991,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0097014,GO:0099568,GO:0110165,GO:0120025,GO:0120228	1	113.0	1.0	0.008849557522123894	82350	1.2143290831815421e-05
2639	GO:0120231	GO:0005575,GO:0032991,GO:0120231,GO:0150005	2	13.0	2.0	0.15384615384615385	82350	2.4286581663630843e-05
2640	GO:0120234	GO:0005575,GO:0030112,GO:0030312,GO:0032420,GO:0032421,GO:0042995,GO:0043005,GO:0043226,GO:0071944,GO:0098858,GO:0098862,GO:0110165,GO:0120025,GO:0120234	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
2641	GO:0120249	GO:0005575,GO:0097574,GO:0110165,GO:0120249	2	25.0	2.0	0.08	82350	2.4286581663630843e-05
2642	GO:0140007	GO:0005575,GO:0032991,GO:0140007	5	14985.0	5.0	0.000333667000333667	82350	6.071645415907711e-05
2643	GO:0140220	GO:0005575,GO:0018995,GO:0033643,GO:0043657,GO:0110165,GO:0140220	24	781.0	24.0	0.030729833546734957	82350	0.00029143897996357013
2644	GO:0140221	GO:0005575,GO:0016020,GO:0018995,GO:0033643,GO:0043657,GO:0110165,GO:0140220,GO:0140221	9	18.0	9.0	0.5	82350	0.0001092896174863388
2645	GO:0140224	GO:0005575,GO:0032991,GO:0140224	2	14985.0	2.0	0.0001334668001334668	82350	2.4286581663630843e-05
2646	GO:0140261	GO:0000151,GO:0000152,GO:0005575,GO:0005622,GO:0005634,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165,GO:0140261,GO:1902494,GO:1990234	1	137.0	1.0	0.007299270072992701	82350	1.2143290831815421e-05
2647	GO:0140268	GO:0005575,GO:0043226,GO:0044232,GO:0110165,GO:0140268	15	100.0	15.0	0.15	82350	0.00018214936247723133
2648	GO:0140284	GO:0005575,GO:0043226,GO:0044232,GO:0110165,GO:0140284	4	100.0	4.0	0.04	82350	4.8573163327261686e-05
2649	GO:0140445	GO:0000781,GO:0005575,GO:0005622,GO:0005694,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0098687,GO:0110165,GO:0140445	77	279.0	77.0	0.2759856630824373	82350	0.0009350333940497875
2650	GO:0140453	GO:0005575,GO:0005622,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0110165,GO:0140453	15	14098.0	15.0	0.0010639807064831892	82350	0.00018214936247723133
2651	GO:0140472	GO:0005575,GO:0005622,GO:0005737,GO:0005938,GO:0035839,GO:0051285,GO:0051286,GO:0060187,GO:0071944,GO:0099568,GO:0099738,GO:0110165,GO:0140472	1	3.0	1.0	0.3333333333333333	82350	1.2143290831815421e-05
2652	GO:0140510	GO:0005575,GO:0005622,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165,GO:0140510	2	25231.0	2.0	7.92675676746859e-05	82350	2.4286581663630843e-05
2653	GO:0140511	GO:0005575,GO:0005622,GO:0005634,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0110165,GO:0140510,GO:0140511	1	2.0	1.0	0.5	82350	1.2143290831815421e-05
2654	GO:0140512	GO:0005575,GO:0110165,GO:0140512	7	80392.0	7.0	8.707334063090854e-05	82350	8.500303582270796e-05
2655	GO:0150001	GO:0005575,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097447,GO:0110165,GO:0120025,GO:0150001	3	1168.0	3.0	0.002568493150684932	82350	3.6429872495446266e-05
2656	GO:0150002	GO:0005575,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097447,GO:0110165,GO:0120025,GO:0150002	2	1168.0	2.0	0.0017123287671232876	82350	2.4286581663630843e-05
2657	GO:0150005	GO:0005575,GO:0032991,GO:0150005	13	14985.0	13.0	0.0008675342008675343	82350	0.00015786278081360048
2658	GO:0150014	GO:0005575,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097440,GO:0097447,GO:0110165,GO:0120025,GO:0150002,GO:0150014	1	2.0	1.0	0.5	82350	1.2143290831815421e-05
2659	GO:0150017	GO:0005575,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097441,GO:0097447,GO:0110165,GO:0120025,GO:0150017,GO:1990635	1	2.0	1.0	0.5	82350	1.2143290831815421e-05
2660	GO:0150034	GO:0005575,GO:0030424,GO:0042995,GO:0043005,GO:0110165,GO:0120025,GO:0150034	740	1687.0	740.0	0.4386484884410196	82350	0.008986035215543413
2661	GO:0150051	GO:0005575,GO:0005622,GO:0005737,GO:0005794,GO:0012505,GO:0030054,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0045202,GO:0098794,GO:0110165,GO:0150051	1	58.0	1.0	0.017241379310344827	82350	1.2143290831815421e-05
2662	GO:0150056	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:0150056,GO:1903439,GO:1903440	2	4.0	2.0	0.5	82350	2.4286581663630843e-05
2663	GO:0150057	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:0150057,GO:1903439,GO:1903440	2	4.0	2.0	0.5	82350	2.4286581663630843e-05
2664	GO:0150058	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:0150058,GO:1903439,GO:1903440	2	4.0	2.0	0.5	82350	2.4286581663630843e-05
2665	GO:1901588	GO:0005575,GO:0005622,GO:0005856,GO:0005874,GO:0015630,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0097447,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0110165,GO:0120025,GO:1901588	4	48.0	4.0	0.08333333333333333	82350	4.8573163327261686e-05
2666	GO:1902493	GO:0005575,GO:0032991,GO:1902493,GO:1902494,GO:1990234	349	2037.0	349.0	0.1713303878252332	82350	0.004238008500303582
2667	GO:1902494	GO:0005575,GO:0032991,GO:1902494	4038	14985.0	4038.0	0.2694694694694695	82350	0.04903460837887067
2668	GO:1902495	GO:0005575,GO:0016020,GO:0016021,GO:0031224,GO:0032991,GO:0098796,GO:0110165,GO:1902495,GO:1990351	694	695.0	694.0	0.9985611510791368	82350	0.008427443837279903
2669	GO:1902500	GO:0005575,GO:0005622,GO:0005737,GO:0005773,GO:0005774,GO:0016020,GO:0030897,GO:0031090,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098588,GO:0098796,GO:0098805,GO:0099023,GO:0110165,GO:1902500	1	14.0	1.0	0.07142857142857142	82350	1.2143290831815421e-05
2670	GO:1902501	GO:0000323,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0016020,GO:0030897,GO:0031090,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098588,GO:0098796,GO:0098805,GO:0098852,GO:0099023,GO:0110165,GO:1902500,GO:1902501	1	1.0	1.0	1.0	82350	1.2143290831815421e-05
2671	GO:1902503	GO:0005575,GO:0032991,GO:0061695,GO:1902494,GO:1902503,GO:1990234	6	724.0	6.0	0.008287292817679558	82350	7.285974499089253e-05
2672	GO:1902554	GO:0005575,GO:0032991,GO:0061695,GO:1902494,GO:1902554,GO:1902911,GO:1990234	199	242.0	199.0	0.8223140495867769	82350	0.002416514875531269
2673	GO:1902555	GO:0005575,GO:0005622,GO:0032991,GO:1902494,GO:1902555,GO:1905348	72	91.0	72.0	0.7912087912087912	82350	0.0008743169398907104
2674	GO:1902562	GO:0000123,GO:0005575,GO:0005622,GO:0005634,GO:0005654,GO:0031248,GO:0031974,GO:0031981,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0070013,GO:0110165,GO:1902493,GO:1902494,GO:1902562,GO:1990234	174	323.0	174.0	0.5386996904024768	82350	0.0021129326047358834
2675	GO:1902636	GO:0005575,GO:0005622,GO:0005815,GO:0005856,GO:0005929,GO:0015630,GO:0032421,GO:0036064,GO:0042995,GO:0043005,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0060091,GO:0097730,GO:0097732,GO:0098862,GO:0110165,GO:0120025,GO:1902636	3	5.0	3.0	0.6	82350	3.6429872495446266e-05
2676	GO:1902693	GO:0005575,GO:0032991,GO:1902494,GO:1902693,GO:1990204	1	438.0	1.0	0.00228310502283105	82350	1.2143290831815421e-05
2677	GO:1902710	GO:0005575,GO:0032991,GO:0043235,GO:1902710	15	606.0	15.0	0.024752475247524757	82350	0.00018214936247723133
2678	GO:1902711	GO:0005575,GO:0032991,GO:0043235,GO:1902710,GO:1902711	9	15.0	9.0	0.6	82350	0.0001092896174863388
2679	GO:1902712	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0038037,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:1902710,GO:1902712	2	3.0	2.0	0.6666666666666666	82350	2.4286581663630843e-05
2680	GO:1902716	GO:0005575,GO:0005622,GO:0005737,GO:0005938,GO:0030427,GO:0035838,GO:0051285,GO:0051286,GO:0060187,GO:0071944,GO:0099568,GO:0099738,GO:0110165,GO:1902716	14	18.0	14.0	0.7777777777777778	82350	0.00017000607164541592
2681	GO:1902737	GO:0005575,GO:0030175,GO:0030425,GO:0036477,GO:0042995,GO:0043005,GO:0097447,GO:0098858,GO:0110165,GO:0120025,GO:1902737	4	45.0	4.0	0.08888888888888889	82350	4.8573163327261686e-05
2682	GO:1902773	GO:0005575,GO:0032991,GO:0150005,GO:1902773	7	13.0	7.0	0.5384615384615384	82350	8.500303582270796e-05
2683	GO:1902911	GO:0005575,GO:0032991,GO:0061695,GO:1902494,GO:1902911,GO:1990234	242	724.0	242.0	0.3342541436464088	82350	0.0029386763812993323
2684	GO:1902912	GO:0005575,GO:0032991,GO:0061695,GO:1902494,GO:1902912,GO:1990234	3	724.0	3.0	0.004143646408839779	82350	3.6429872495446266e-05
2685	GO:1902929	GO:0005575,GO:0005886,GO:0016020,GO:0030427,GO:0031520,GO:0035838,GO:0051286,GO:0060187,GO:0071944,GO:0098590,GO:0110165,GO:1902929	1	8.0	1.0	0.125	82350	1.2143290831815421e-05
2686	GO:1902937	GO:0005575,GO:0005886,GO:0005887,GO:0008076,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0034702,GO:0034703,GO:0034705,GO:0071944,GO:0098796,GO:0098797,GO:0110165,GO:1902495,GO:1902937,GO:1990351	3	139.0	3.0	0.02158273381294964	82350	3.6429872495446266e-05
2687	GO:1903095	GO:0005575,GO:0005622,GO:0032991,GO:1902494,GO:1902555,GO:1903095,GO:1905348	5	72.0	5.0	0.06944444444444445	82350	6.071645415907711e-05
2688	GO:1903143	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0038037,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:1903143,GO:1903439	3	3.0	3.0	1.0	82350	3.6429872495446266e-05
2689	GO:1903144	GO:0005575,GO:0005622,GO:0005737,GO:0005826,GO:0005856,GO:0005884,GO:0005938,GO:0015629,GO:0030863,GO:0030864,GO:0032153,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0070938,GO:0071944,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0110165,GO:1903144	1	5.0	1.0	0.2	82350	1.2143290831815421e-05
2690	GO:1903293	GO:0005575,GO:0032991,GO:1902494,GO:1903293	117	4038.0	117.0	0.02897473997028232	82350	0.0014207650273224044
2691	GO:1903349	GO:0005575,GO:0016020,GO:0031090,GO:0043226,GO:0043227,GO:0098588,GO:0110165,GO:1903349	4	3821.0	4.0	0.0010468463752944257	82350	4.8573163327261686e-05
2692	GO:1903439	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:1903439	5	19.0	5.0	0.2631578947368421	82350	6.071645415907711e-05
2693	GO:1903440	GO:0005575,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0032991,GO:0043235,GO:0071944,GO:0097648,GO:0098796,GO:0098797,GO:0098802,GO:0110165,GO:1903439,GO:1903440	4	5.0	4.0	0.8	82350	4.8573163327261686e-05
2694	GO:1903502	GO:0005575,GO:0032991,GO:1903502	1	14985.0	1.0	6.67334000667334e-05	82350	1.2143290831815421e-05
2695	GO:1903503	GO:0005575,GO:0032991,GO:1903503	2	14985.0	2.0	0.0001334668001334668	82350	2.4286581663630843e-05
2696	GO:1903561	GO:0005575,GO:0005576,GO:0031982,GO:0043226,GO:0043227,GO:0043230,GO:0110165,GO:1903561	366	393.0	366.0	0.931297709923664	82350	0.0044444444444444444
2697	GO:1903600	GO:0005575,GO:0032991,GO:1902494,GO:1903600	2	4038.0	2.0	0.0004952947003467064	82350	2.4286581663630843e-05
2698	GO:1903754	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005874,GO:0005881,GO:0005938,GO:0015630,GO:0030863,GO:0030981,GO:0035371,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0055028,GO:0071944,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0110165,GO:1903754,GO:1904511,GO:1990752	7	8.0	7.0	0.875	82350	8.500303582270796e-05
2699	GO:1903767	GO:0005575,GO:0032991,GO:0043235,GO:1903767,GO:1903768	2	2.0	2.0	1.0	82350	2.4286581663630843e-05
2700	GO:1903768	GO:0005575,GO:0032991,GO:0043235,GO:1903768	2	606.0	2.0	0.0033003300330033004	82350	2.4286581663630843e-05
2701	GO:1903865	GO:0005575,GO:0005667,GO:0032991,GO:1903865	2	976.0	2.0	0.0020491803278688526	82350	2.4286581663630843e-05
2702	GO:1903958	GO:0005575,GO:0032991,GO:1902494,GO:1903958,GO:1990204	3	438.0	3.0	0.00684931506849315	82350	3.6429872495446266e-05
2703	GO:1904090	GO:0005575,GO:0032991,GO:1904090	16	14985.0	16.0	0.0010677344010677344	82350	0.00019429265330904674
2704	GO:1904115	GO:0005575,GO:0005622,GO:0005737,GO:0030424,GO:0032838,GO:0042995,GO:0043005,GO:0099568,GO:0110165,GO:0120025,GO:0120111,GO:1904115	18	43.0	18.0	0.4186046511627907	82350	0.0002185792349726776
2705	GO:1904176	GO:0005575,GO:0032991,GO:1902494,GO:1904176	5	4038.0	5.0	0.0012382367508667654	82350	6.071645415907711e-05
2706	GO:1904269	GO:0005575,GO:0005622,GO:0005737,GO:0005938,GO:0031252,GO:0071944,GO:0099568,GO:0099738,GO:0110165,GO:1904269	6	20.0	6.0	0.3	82350	7.285974499089253e-05
2707	GO:1904423	GO:0005575,GO:0032991,GO:1902494,GO:1904423,GO:1990234	5	2037.0	5.0	0.002454590083456063	82350	6.071645415907711e-05
2708	GO:1904511	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0005874,GO:0005881,GO:0015630,GO:0035371,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0110165,GO:1904511,GO:1990752	13	62.0	13.0	0.20967741935483872	82350	0.00015786278081360048
2709	GO:1904564	GO:0005575,GO:0005622,GO:0005737,GO:0005829,GO:0032991,GO:0110165,GO:1902494,GO:1904564,GO:1904949,GO:1990229	2	2.0	2.0	1.0	82350	2.4286581663630843e-05
2710	GO:1904602	GO:0005575,GO:0005886,GO:0016020,GO:0016021,GO:0031224,GO:0032991,GO:0034702,GO:0034703,GO:0043235,GO:0071944,GO:0098796,GO:0098797,GO:0098802,GO:0098878,GO:0110165,GO:1902495,GO:1904602,GO:1990351	2	70.0	2.0	0.028571428571428567	82350	2.4286581663630843e-05
2711	GO:1904724	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031974,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0043233,GO:0070013,GO:0070820,GO:0097708,GO:0099503,GO:0110165,GO:1904724	55	67.0	55.0	0.8208955223880597	82350	0.0006678809957498482
2712	GO:1904813	GO:0005575,GO:0005622,GO:0005737,GO:0012505,GO:0030141,GO:0031410,GO:0031974,GO:0031982,GO:0043226,GO:0043227,GO:0043229,GO:0043233,GO:0070013,GO:0097708,GO:0099503,GO:0101002,GO:0110165,GO:1904813	124	124.0	124.0	1.0	82350	0.0015057680631451124
2713	GO:1904930	GO:0000421,GO:0005575,GO:0005622,GO:0005737,GO:0005773,GO:0005774,GO:0005776,GO:0016020,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098588,GO:0098805,GO:0110165,GO:1904930	1	46.0	1.0	0.021739130434782608	82350	1.2143290831815421e-05
2714	GO:1904949	GO:0005575,GO:0032991,GO:1902494,GO:1904949	354	4038.0	354.0	0.08766716196136701	82350	0.004298724954462659
2715	GO:1904974	GO:0005575,GO:0032991,GO:1902494,GO:1904974	1	4038.0	1.0	0.0002476473501733532	82350	1.2143290831815421e-05
2716	GO:1905103	GO:0000323,GO:0005575,GO:0005622,GO:0005737,GO:0005764,GO:0005765,GO:0005773,GO:0005774,GO:0016020,GO:0016021,GO:0031090,GO:0031166,GO:0031224,GO:0031300,GO:0031301,GO:0031310,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0098588,GO:0098805,GO:0098852,GO:0110165,GO:1905103	10	11.0	10.0	0.9090909090909092	82350	0.00012143290831815422
2717	GO:1905202	GO:0005575,GO:0032991,GO:1902494,GO:1905202	4	4038.0	4.0	0.0009905894006934123	82350	4.8573163327261686e-05
2718	GO:1905286	GO:0005575,GO:0032991,GO:1902494,GO:1905286,GO:1905368	4	461.0	4.0	0.008676789587852495	82350	4.8573163327261686e-05
2719	GO:1905347	GO:0005575,GO:0005622,GO:0032991,GO:1902494,GO:1905347,GO:1905348	19	91.0	19.0	0.2087912087912088	82350	0.000230722525804493
2720	GO:1905348	GO:0005575,GO:0005622,GO:0032991,GO:1902494,GO:1905348	91	3833.0	91.0	0.023741194886511868	82350	0.0011050394656952035
2721	GO:1905354	GO:0005575,GO:0032991,GO:1902494,GO:1905354	92	4038.0	92.0	0.022783556215948488	82350	0.0011171827565270187
2722	GO:1905360	GO:0005575,GO:0032991,GO:1902494,GO:1905360	61	4038.0	61.0	0.01510648836057454	82350	0.0007407407407407407
2723	GO:1905368	GO:0005575,GO:0032991,GO:1902494,GO:1905368	461	4038.0	461.0	0.1141654284299158	82350	0.00559805707346691
2724	GO:1905369	GO:0005575,GO:0032991,GO:1902494,GO:1905368,GO:1905369	359	461.0	359.0	0.7787418655097614	82350	0.004359441408621737
2725	GO:1905370	GO:0005575,GO:0032991,GO:1902494,GO:1905286,GO:1905368,GO:1905369,GO:1905370	2	2.0	2.0	1.0	82350	2.4286581663630843e-05
2726	GO:1905720	GO:0005575,GO:0005622,GO:0005737,GO:0005856,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0097427,GO:0110165,GO:1905720	1	11.0	1.0	0.09090909090909093	82350	1.2143290831815421e-05
